,name,adddate,application,conscurvature,convex,density,dualbound,formats,gap,initinfeasibility,laghessianavgblocksize,laghessianmaxblocksize,laghessianminblocksize,maxcoef,mincoef,nbinvars,ncons,ncontvars,ngennlcons,ngennlfunc,nintvars,njacobiannlnz,njacobiannz,nlaghessianblocks,nlaghessiandiagnz,nlaghessiannz,nldensity,nlincons,nlinfunc,nlnz,nloperands,nnlbinvars,nnlfunc,nnlintvars,nnlsemi,nnlvars,nobjnlnz,nobjnz,npolynomcons,npolynomfunc,nquadcons,nquadfunc,nsemi,nsignomcons,nsignomfunc,nsos1,nsos2,nvars,nz,objcurvature,objsense,objtype,opabs,opcentropy,opcos,opcvpower,opdiv,operrorf,opexp,opgamma,oplog,oplog10,opmin,opmod,opmul,oppower,oprpower,opsignpower,opsin,opsqr,opsqrt,optanh,opvcpower,primalbound,probtype,references,source,sourceids
747,multiplants_mtg1c,2013-09-24,Periodic Scheduling of Continuous Multiproduct Plants,indefinite,False,0.0325382653061224,2349.972065,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",2.43577639601116,50000.0,26.0,26.0,26.0,720000.0,0.0008333333,120.0,319.0,125.0,0.0,0.0,0.0,95.0,2550.0,1.0,4.0,78.0,0.1304945054945055,291.0,292.0,95.0,set(),0.0,28.0,0.0,0.0,26.0,0.0,1.0,1.0,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,245.0,2551.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,683.9711885,MBNLP,['MINLP34'],"MINLPORG(34,MTG_EX1c.gms)",['minlp.org']
748,multiplants_mtg2,2013-09-24,Periodic Scheduling of Continuous Multiproduct Plants,indefinite,False,0.0379870129870129,7099.186218,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",9.860284592084472e-10,200000.0,34.0,34.0,34.0,1072000.0,0.0007462687,112.0,307.0,118.0,0.0,0.0,0.0,126.0,2690.0,1.0,5.0,103.0,0.1001589825119236,270.0,271.0,126.0,set(),0.0,37.0,0.0,0.0,34.0,0.0,1.0,1.0,1.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,230.0,2691.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,7099.186211,MBNLP,['MINLP34'],"MINLPORG(34,MTG_EX2.gms)",['minlp.org']
749,multiplants_mtg5,2013-09-24,Periodic Scheduling of Continuous Multiproduct Plants,indefinite,False,0.0312616112143219,5925.241825,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0001000099701934,100000.0,35.0,35.0,35.0,1116000.0,0.0005376344,78.0,309.0,113.0,0.0,0.0,0.0,164.0,1850.0,1.0,4.0,114.0,0.0956268221574344,260.0,261.0,164.0,set(),0.0,49.0,0.0,0.0,35.0,0.0,1.0,1.0,1.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,191.0,1851.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,5924.649301,MBNLP,['MINLP34'],"MINLPORG(34,MTG_EX5.gms)",['minlp.org']
750,multiplants_mtg6,2013-09-24,Periodic Scheduling of Continuous Multiproduct Plants,indefinite,False,0.0244635447540011,5828.937845,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0968131198579889,100000.0,46.0,46.0,46.0,1116000.0,0.0005376344,176.0,481.0,174.0,0.0,0.0,0.0,218.0,4126.0,1.0,5.0,151.0,0.0729096989966555,416.0,417.0,218.0,set(),0.0,65.0,0.0,0.0,46.0,0.0,1.0,1.0,1.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,350.0,4127.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,5314.431182,MBNLP,['MINLP34'],"MINLPORG(34,MTG_EX6.gms)",['minlp.org']
751,multiplants_stg1,2013-09-24,Periodic Scheduling of Continuous Multiproduct Plants,indefinite,False,0.0153557194557698,5295.757446,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",13.913986810059042,25000.0,49.0,49.0,49.0,300000.0,0.0008333333,198.0,262.0,217.0,0.0,0.0,0.0,175.0,1675.0,1.0,1.0,301.0,0.1050420168067226,228.0,229.0,175.0,set(),0.0,34.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,33.0,33.0,0.0,0.0,415.0,1676.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,355.0866387,MBNLP,['MINLP34'],"MINLPORG(34,STG_EX1.gms)",['minlp.org']
752,multiplants_stg1a,2013-09-24,Periodic Scheduling of Continuous Multiproduct Plants,indefinite,False,0.0158798767195369,4221.965796,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",9.798818706986534,25000.0,37.0,37.0,37.0,300000.0,0.0008333333,216.0,250.0,208.0,0.0,0.0,0.0,127.0,1689.0,1.0,1.0,223.0,0.1372972972972973,225.0,226.0,127.0,set(),0.0,25.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,24.0,24.0,0.0,0.0,424.0,1690.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,390.9655223,MBNLP,['MINLP34'],"MINLPORG(34,STG_EX1a.gms)",['minlp.org']
753,multiplants_stg1b,2013-09-24,Periodic Scheduling of Continuous Multiproduct Plants,indefinite,False,0.0143619725470259,8771.611859,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",17.593785763142865,50000.0,41.0,41.0,41.0,720000.0,0.0008333333,243.0,280.0,233.0,0.0,0.0,0.0,143.0,1920.0,1.0,1.0,249.0,0.1245644599303135,252.0,253.0,143.0,set(),0.0,28.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,27.0,27.0,0.0,0.0,476.0,1921.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,471.7496464,MBNLP,['MINLP34'],"MINLPORG(34,STG_EX1b.gms)",['minlp.org']
754,multiplants_stg1c,2013-09-24,Periodic Scheduling of Continuous Multiproduct Plants,indefinite,False,0.0147756194543077,7108.549826,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",9.034083996652758,50000.0,33.0,33.0,33.0,720000.0,0.0008333333,252.0,270.0,225.0,0.0,0.0,0.0,111.0,1909.0,1.0,1.0,197.0,0.152892561983471,248.0,249.0,111.0,set(),0.0,22.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,21.0,0.0,0.0,477.0,1910.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,708.4403348,MBNLP,['MINLP34'],"MINLPORG(34,STG_EX1c.gms)",['minlp.org']
755,multiplants_stg5,2013-09-24,Periodic Scheduling of Continuous Multiproduct Plants,indefinite,False,0.0133924611973392,10750.88811,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.8398743649584478,100000.0,37.0,37.0,37.0,1116000.0,0.0005376344,216.0,299.0,235.0,0.0,0.0,0.0,127.0,1811.0,1.0,1.0,223.0,0.1372972972972973,274.0,275.0,127.0,set(),0.0,25.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,24.0,24.0,0.0,0.0,451.0,1812.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,5843.272951,MBNLP,['MINLP34'],"MINLPORG(34,STG_EX5.gms)",['minlp.org']
756,multiplants_stg6,2013-09-24,Periodic Scheduling of Continuous Multiproduct Plants,indefinite,False,0.0106976434069475,37263.66579,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",6.213083782674779,100000.0,46.0,46.0,46.0,1116000.0,0.0005376344,384.0,388.0,310.0,0.0,0.0,0.0,166.0,2887.0,1.0,1.0,291.0,0.1093544137022397,355.0,356.0,166.0,set(),0.0,33.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,32.0,32.0,0.0,0.0,694.0,2888.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,5166.121303,MBNLP,['MINLP34'],"MINLPORG(34,STG_EX6.gms)",['minlp.org']
804,nvs04,2002-07-25,,linear,,1.0,0.72,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,0.0,2.0,2.0,2.0,100.0,0.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,2.0,set(),0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,nonconcave,min,polynomial,,,,,,,,,,,,,,,,,,,,,,0.72,INLP,"['g00402', 'g00401', 'g00407']",BARONBOOK(gupta/gupta04),['BARON book']
805,nvs05,2002-07-25,,indefinite,False,0.375,5.470934108,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,474000.0,4.0,5.0,3.0,1000000000000000.0,0.02047449,0.0,9.0,6.0,4.0,4.0,2.0,20.0,26.0,2.0,8.0,30.0,0.3333333333333333,1.0,1.0,24.0,"{'sqrt', 'mul', 'div', 'sqr', 'power'}",0.0,9.0,2.0,0.0,8.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,30.0,indefinite,min,polynomial,,,,,True,,,,,,,,True,1.0,,,,True,True,,,5.470934108,MINLP,"['g00402', 'g00401', 'g00407']",BARONBOOK(gupta/gupta05),['BARON book']
806,nvs06,2002-07-25,,linear,,1.0,1.7703125,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,0.0,2.0,2.0,2.0,100.0,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,2.0,set(),0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,nonconcave,min,signomial,,,,,,,,,,,,,,,,,,,,,,1.7703125,INLP,"['g00402', 'g00401', 'g00407']",BARONBOOK(gupta/gupta06),['BARON book']
807,nvs07,2002-07-25,,indefinite,False,0.8888888888888888,4.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,2.66,2.0,2.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,2.0,4.0,0.75,1.0,1.0,3.0,set(),0.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,convex,min,quadratic,,,,,,,,,,,,,,,,,,,,,,4.0,INLP,"['g00402', 'g00401', 'g00407']",BARONBOOK(gupta/gupta07),['BARON book']
808,nvs08,2002-07-25,,indefinite,False,1.0,23.44972732,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",1.2793325278418395e-09,6.0,1.0,1.0,1.0,4.0,0.2400384,0.0,3.0,1.0,0.0,0.0,2.0,4.0,9.0,3.0,3.0,3.0,0.5833333333333334,0.0,0.0,7.0,set(),0.0,4.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,12.0,convex,min,quadratic,,,,,,,,,,,,,,,,,,,,,,23.44972735,MINLP,"['g00402', 'g00401', 'g00407']",BARONBOOK(gupta/gupta08),['BARON book']
816,nvs16,2002-07-25,,linear,False,1.0,0.703125,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,2.0,set(),0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,indefinite,min,polynomial,,,,,,,,,,,,,,,,,,,,,,0.703125,INLP,"['g00402', 'g00401', 'g00407']",BARONBOOK(gupta/gupta16),['BARON book']
820,nvs20,2002-07-25,,linear,,0.4791666666666667,230.922165,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",8.660926426285876e-10,1.39,16.0,16.0,16.0,1.82,0.1,0.0,8.0,11.0,0.0,0.0,5.0,0.0,53.0,1.0,16.0,76.0,1.0,8.0,8.0,16.0,set(),0.0,1.0,5.0,0.0,16.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,69.0,nonconcave,min,polynomial,,,,,,,,,,,,,,,,,,,,,,230.9221652,MINLP,"['g00402', 'g00401', 'g00407']",BARONBOOK(gupta/gupta20),['BARON book']
821,nvs21,2002-07-25,,indefinite,False,0.7777777777777778,-5.6847825,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,0.0,3.0,3.0,3.0,4.0,0.00201,0.0,2.0,1.0,0.0,0.0,2.0,4.0,4.0,1.0,2.0,8.0,0.7777777777777778,0.0,0.0,7.0,set(),0.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,unknown,min,polynomial,,,,,,,,,,,,,,,,,,,,,,-5.6847825,MINLP,"['g00402', 'g00401', 'g00407']",BARONBOOK(gupta/gupta21),['BARON book']
822,nvs22,2002-07-25,,indefinite,False,0.375,6.05822,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,33000.0,4.0,5.0,3.0,10000000000000.0,0.02047449,0.0,9.0,4.0,4.0,4.0,4.0,20.0,26.0,2.0,8.0,30.0,0.3333333333333333,1.0,1.0,24.0,"{'sqrt', 'mul', 'div', 'sqr', 'power'}",0.0,9.0,4.0,0.0,8.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,30.0,indefinite,min,polynomial,,,,,True,,,,,,,,True,True,,,,True,True,,,6.05822,MINLP,"['g00402', 'g00401', 'g00407']",BARONBOOK(gupta/gupta22),['BARON book']
835,oil,2001-05-01,Pipeline design,indefinite,False,0.001655405334271,-0.9467610425,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0152844518848049,13500.0,1.822222,25.0,1.0,3560000.0,1.2303e-14,19.0,1546.0,1516.0,134.0,134.0,0.0,759.0,3872.0,315.0,318.0,950.0,0.003163396295617,1128.0,1129.0,759.0,"{'log', 'vcpower', 'log10', 'div', 'sqr'}",0.0,418.0,0.0,0.0,574.0,0.0,59.0,203.0,203.0,24.0,24.0,0.0,57.0,57.0,0.0,0.0,1535.0,3931.0,linear,min,linear,,,,,True,,,,True,1.0,,,,,,,,True,,,True,-0.9325081663,MBNLP,,GAMSCLIENT,['GAMS clients']
836,oil2,2001-05-01,Pipeline design,indefinite,False,0.0025516554642768,-0.7332600129,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,563.048,1.525547,13.0,1.0,1570776.0,2.5e-13,2.0,926.0,934.0,134.0,134.0,0.0,440.0,2206.0,274.0,275.0,575.0,0.0037064492216456,642.0,643.0,440.0,"{'log', 'abs', 'vcpower', 'log10', 'div', 'sqr'}",0.0,284.0,0.0,0.0,418.0,0.0,8.0,142.0,142.0,2.0,2.0,0.0,6.0,6.0,0.0,0.0,936.0,2214.0,linear,min,linear,True,,,,True,,,,True,True,,,,,,,,True,,,True,-0.7332600119,MBNLP,,GAMSCLIENT,['GAMS clients']
839,ortez,2001-05-01,Farming,indefinite,False,0.0410727969348659,-9532.039057,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",4.1963734232653057e-10,1.0,5.5,9.0,2.0,508.0,0.172,18.0,74.0,69.0,0.0,0.0,0.0,54.0,232.0,6.0,3.0,57.0,0.0606060606060606,47.0,48.0,54.0,set(),0.0,27.0,0.0,0.0,33.0,0.0,36.0,0.0,0.0,21.0,21.0,0.0,6.0,6.0,0.0,0.0,87.0,268.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,-9532.039053,MBNLP,,GAMSCLIENT,['GAMS clients']
874,parallel,2001-05-01,Cyclic multiproduct scheduling on parallel lines,indefinite,False,0.0315811606391926,924.295,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",5.9580545180508e-07,690.0,151.0,151.0,151.0,100000.0,1.0,25.0,115.0,180.0,0.0,0.0,0.0,24.0,596.0,1.0,1.0,301.0,0.2052980132450331,111.0,111.0,155.0,set(),0.0,5.0,0.0,0.0,151.0,131.0,155.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,205.0,751.0,indefinite,min,signomial,,,,,,,,,,,,,,,,,,,,,,924.2955507,MBNLP,,VECCHIETTI,['Vecchietti library']
929,pooling_epa1,2013-09-25,Pooling Problem,indefinite,False,0.0158138515087565,-280.8057003,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",2.4002367523186414e-07,7000.0,12.0,26.0,1.0,1340.0,6.63e-07,30.0,340.0,184.0,12.0,12.0,0.0,251.0,1140.0,5.0,36.0,512.0,0.0856666666666666,291.0,291.0,257.0,"{'exp', 'vcpower', 'mul'}",0.0,50.0,0.0,0.0,60.0,6.0,14.0,2.0,2.0,33.0,34.0,0.0,2.0,2.0,0.0,0.0,214.0,1154.0,indefinite,min,quadratic,,,,,,,True,,,,,,True,,,,,,,,True,-280.8056329,MBNLP,['MINLP82'],"MINLPORG(82,pooling.gms)",['minlp.org']
930,pooling_epa2,2013-09-25,Pooling Problem,indefinite,False,0.0110084879873399,-4567.408211,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",1.1472502287314771e-05,7000.0,11.111111,26.0,1.0,1340.0,6.63e-07,45.0,524.0,286.0,18.0,18.0,0.0,535.0,1883.0,9.0,54.0,804.0,0.0644186046511628,439.0,439.0,554.0,"{'exp', 'vcpower', 'mul'}",0.0,86.0,0.0,0.0,100.0,19.0,30.0,3.0,3.0,61.0,62.0,0.0,3.0,3.0,0.0,0.0,331.0,1913.0,indefinite,min,quadratic,,,,,,,True,,,,,,True,,,,,,,,True,-4567.355812,MBNLP,['MINLP82'],"MINLPORG(82,pooling.gms)",['minlp.org']
931,pooling_epa3,2013-09-25,Pooling Problem,indefinite,False,0.0035915540483541,-14998.622,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0022293727300083,7000.0,13.36,26.0,1.0,1340.0,6.63e-07,150.0,1717.0,954.0,60.0,60.0,0.0,2198.0,6712.0,25.0,180.0,2760.0,0.0247169893789064,1444.0,1444.0,2262.0,"{'exp', 'vcpower', 'mul'}",0.0,274.0,0.0,0.0,334.0,64.0,100.0,10.0,10.0,193.0,194.0,0.0,10.0,10.0,0.0,0.0,1104.0,6812.0,indefinite,min,quadratic,,,,,,,True,,,,,,True,,,,,,,,True,-14965.25886,MBNLP,['MINLP82'],"MINLPORG(82,pooling.gms)",['minlp.org']
1016,primary,2014-03-07,Molecular Design,indefinite,False,0.1231556760012044,-100.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",76.64174564359153,15579.18623,10.666667,47.0,1.0,525.0,0.0004,8.0,163.0,21.0,11.0,11.0,52.0,241.0,1634.0,6.0,55.0,2129.0,0.151875,139.0,139.0,243.0,"{'exp', 'log', 'vcpower', 'mul', 'div'}",1.0,25.0,46.0,0.0,64.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,4.0,5.0,0.0,0.0,81.0,1636.0,indefinite,min,signomial,,,,,True,,True,,True,,,,True,,,,,,,,True,-1.28796692,MINLP,"['g00426', 'g00407']",BARONBOOK(refrigerant/primary),['BARON book']
1108,saa_2,2001-05-01,Asset Management,indefinite,False,0.0009729123846492,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",inf,180.0,1803.0,3601.0,5.0,100.0,0.0001,400.0,6205.0,4007.0,0.0,0.0,0.0,15400.0,26608.0,2.0,5.0,7225.0,0.0011238578976559,2405.0,2406.0,15400.0,set(),0.0,3800.0,0.0,0.0,3606.0,0.0,1.0,2000.0,2000.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,4407.0,26609.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,12.1613089,MBNLP,,GAMSCLIENT,['GAMS clients']
1112,sfacloc1_2_80,2014-08-12,Facility Location,indefinite,False,0.0157203575106878,2.743598248,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",3.64793354103352,58.66666667,5.0,5.0,5.0,99.28,0.1,62.0,2088.0,169.0,0.0,0.0,0.0,75.0,7571.0,15.0,0.0,180.0,0.0666666666666666,2073.0,2074.0,75.0,set(),0.0,15.0,0.0,0.0,75.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,7586.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,12.75206232,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/1B2C/M2_2/M2_2_1B2C_15_2_80_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1113,sfacloc1_2_90,2014-08-12,Facility Location,indefinite,False,0.013361938632993,7.742551624,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",1.3108085536737777,85.74666667,5.0,5.0,5.0,99.28,0.1,30.0,348.0,169.0,0.0,0.0,0.0,75.0,913.0,15.0,0.0,180.0,0.0666666666666666,333.0,334.0,75.0,set(),0.0,15.0,0.0,0.0,75.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,928.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,17.89155452,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/1B2C/M2_2/M2_2_1B2C_15_2_90_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1114,sfacloc1_2_95,2014-08-12,Facility Location,indefinite,False,0.0151375248328156,14.04268672,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.342341609967925,94.76666667,3.090909,5.0,2.0,99.28,0.28,9.0,208.0,162.0,0.0,0.0,0.0,68.0,526.0,22.0,0.0,124.0,0.0666666666666666,193.0,194.0,68.0,set(),0.0,15.0,0.0,0.0,68.0,0.0,15.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,171.0,541.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,18.8500827,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/1B2C/M2_2/M2_2_1B2C_15_2_95_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1115,sfacloc1_3_80,2014-08-12,Facility Location,indefinite,False,0.0123211032636321,0.6644217706,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",11.827796180283682,58.66666667,7.0,7.0,7.0,99.28,0.1,62.0,2161.0,231.0,0.0,0.0,0.0,105.0,7790.0,15.0,0.0,270.0,0.0666666666666666,2146.0,2147.0,105.0,set(),0.0,15.0,0.0,0.0,105.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,7805.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,8.523067051,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/1B2C/M2_2/M2_2_1B2C_15_3_80_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1116,sfacloc1_3_90,2014-08-12,Facility Location,indefinite,False,0.010413829420203,2.353868784,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",3.937398651529932,85.74666667,7.0,7.0,7.0,99.28,0.1,30.0,421.0,231.0,0.0,0.0,0.0,105.0,1132.0,15.0,0.0,270.0,0.0666666666666666,406.0,407.0,105.0,set(),0.0,15.0,0.0,0.0,105.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,1147.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,11.62198856,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/1B2C/M2_2/M2_2_1B2C_15_3_90_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1117,sfacloc1_3_95,2014-08-12,Facility Location,indefinite,False,0.0115666757982528,3.373454287,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",2.646857414789685,94.76666667,3.37931,7.0,2.0,99.28,0.28,9.0,281.0,224.0,0.0,0.0,0.0,98.0,745.0,29.0,0.0,186.0,0.0666666666666666,266.0,267.0,98.0,set(),0.0,15.0,0.0,0.0,98.0,0.0,15.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,233.0,760.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,12.30250678,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/1B2C/M2_2/M2_2_1B2C_15_3_95_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1118,sfacloc1_4_80,2014-08-12,Facility Location,indefinite,False,0.0101131171818382,0.0397410959,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",197.26078736796987,58.66666667,9.0,9.0,9.0,99.28,0.1,62.0,2234.0,293.0,0.0,0.0,0.0,135.0,8009.0,15.0,0.0,360.0,0.0666666666666666,2219.0,2220.0,135.0,set(),0.0,15.0,0.0,0.0,135.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,8024.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,7.879100964,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/1B2C/M2_2/M2_2_1B2C_15_4_80_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1119,sfacloc1_4_90,2014-08-12,Facility Location,indefinite,False,0.0085436407417831,0.1206607751,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",85.66825015282038,85.74666667,9.0,9.0,9.0,99.28,0.1,30.0,494.0,293.0,0.0,0.0,0.0,135.0,1351.0,15.0,0.0,360.0,0.0666666666666666,479.0,480.0,135.0,set(),0.0,15.0,0.0,0.0,135.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,1366.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,10.45745824,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/1B2C/M2_2/M2_2_1B2C_15_4_90_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1120,sfacloc1_4_95,2014-08-12,Facility Location,indefinite,False,0.0093482931487228,0.2242575986,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",48.8717654153994,94.76666667,3.555556,9.0,2.0,99.28,0.28,9.0,354.0,286.0,0.0,0.0,0.0,128.0,964.0,36.0,0.0,248.0,0.0666666666666666,339.0,340.0,128.0,set(),0.0,15.0,0.0,0.0,128.0,0.0,15.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,295.0,979.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,11.18412235,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/1B2C/M2_2/M2_2_1B2C_15_4_95_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1121,sfacloc2_2_80,2014-08-12,Facility Location,indefinite,False,0.0144378382842,13.27950734,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",1.5060799596237563e-09,1.0,5.0,5.0,5.0,99.28,1.0,92.0,2165.0,154.0,0.0,0.0,0.0,90.0,7678.0,15.0,0.0,180.0,0.04,2135.0,2136.0,90.0,set(),30.0,30.0,0.0,0.0,75.0,0.0,15.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,7693.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,13.27950736,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/2B1C/M2_2/M2_2_1B2C_15_2_80_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
